,transaction_id,items,basket_size,basket_total
2757,2757,"['frozen_meals', 'shopping_bags']",2,17.54
2758,2758,"['hygiene_articles', 'jam']",2,11.27
2759,2759,"['chewing_gum', 'chocolate']",2,19.25
2760,2760,"['frankfurter', 'rolls/buns', 'yogurt']",3,23.869999999999997
2761,2761,"['curd', 'other_vegetables', 'whole_milk']",3,25.52
2762,2762,"['pastry', 'soda']",2,13.219999999999999
2763,2763,"['hygiene_articles', 'specialty_bar']",2,2.49
2764,2764,"['butter_milk', 'frozen_dessert', 'shopping_bags', 'soda']",4,36.89
2765,2765,"['pip_fruit', 'tropical_fruit', 'yogurt']",3,33.22
2766,2766,"['chicken', 'pip_fruit', 'soda']",3,20.96
2767,2767,"['coffee', 'uht-milk']",2,4.4
2768,2768,"['onions', 'root_vegetables', 'shopping_bags']",3,22.2
2769,2769,"['pastry', 'whole_milk']",2,24.22
2770,2770,"['seasonal_products', 'semi-finished_bread']",2,16.63
2771,2771,"['condensed_milk', 'frozen_dessert']",2,17.75
2772,2772,"['butter_milk', 'photo/film']",2,18.48
2773,2773,"['beef', 'pastry', 'whole_milk', 'yogurt']",4,38.5
2774,2774,"['brown_bread', 'canned_fruit', 'curd', 'shopping_bags']",4,27.770000000000003
2775,2775,"['domestic_eggs', 'other_vegetables']",2,13.73
2776,2776,"['shopping_bags', 'waffles']",2,12.850000000000001
2777,2777,"['house_keeping_products', 'pastry']",2,19.45
2778,2778,"['detergent', 'waffles']",2,13.11
2779,2779,"['coffee', 'other_vegetables', 'pip_fruit']",3,18.740000000000002
2780,2780,"['domestic_eggs', 'pastry', 'yogurt']",3,27.22
2781,2781,"['cake_bar', 'cream']",2,20.49
2782,2782,"['chewing_gum', 'rolls/buns', 'yogurt']",3,30.799999999999997
2783,2783,"['cream_cheese', 'dessert', 'waffles']",3,29.14
2784,2784,"['ice_cream', 'shopping_bags', 'whole_milk']",3,25.1
2785,2785,"['brown_bread', 'vinegar']",2,16.93
2786,2786,"['other_vegetables', 'rolls/buns']",2,18.38
2787,2787,"['margarine', 'whole_milk']",2,19.29
2788,2788,"['brown_bread', 'coffee', 'yogurt']",3,25.98
2789,2789,"['ice_cream', 'pastry', 'salty_snack', 'soda']",4,26.4
2790,2790,"['candy', 'chocolate_marshmallow']",2,11.8
2791,2791,"['hygiene_articles', 'napkins']",2,11.48
2792,2792,"['finished_products', 'pasta', 'yogurt']",3,21.049999999999997
2793,2793,"['chocolate', 'long_life_bakery_product', 'tropical_fruit']",3,37.12
2794,2794,"['coffee', 'photo/film']",2,6.9
2795,2795,"['frankfurter', 'fruit/vegetable_juice', 'rolls/buns']",3,23.82
2796,2796,"['frankfurter', 'soda']",2,5.22
2797,2797,"['citrus_fruit', 'oil', 'tropical_fruit']",3,37.34
2798,2798,"['other_vegetables', 'pastry', 'pickled_vegetables', 'root_vegetables']",4,31.759999999999998
2799,2799,"['chocolate', 'other_vegetables', 'rolls/buns', 'soda']",4,28.339999999999996
2800,2800,"['meat', 'specialty_chocolate']",2,14.28
2801,2801,"['brown_bread', 'flower_(seeds)', 'whole_milk']",3,35.65
2802,2802,"['pastry', 'rolls/buns', 'soda']",3,21.759999999999998
2803,2803,"['soda', 'waffles']",2,4.14
2804,2804,"['coffee', 'condensed_milk', 'newspapers', 'rolls/buns']",4,21.93
2805,2805,"['beverages', 'newspapers', 'pastry', 'whole_milk']",4,33.18
2806,2806,"['chicken', 'citrus_fruit', 'softener']",3,33.19
2807,2807,"['frozen_meals', 'frozen_vegetables', 'shopping_bags']",3,21.330000000000002
2808,2808,"['rolls/buns', 'specialty_bar', 'whole_milk']",3,22.11
2809,2809,"['pastry', 'yogurt']",2,23.33
2810,2810,"['cream_cheese', 'soda', 'uht-milk', 'waffles']",4,18.57
2811,2811,"['detergent', 'oil']",2,21.37
2812,2812,"['bottled_water', 'coffee', 'cream_cheese', 'uht-milk']",4,23.57
2813,2813,"['abrasive_cleaner', 'citrus_fruit', 'curd_cheese', 'house_keeping_products']",4,33.61
2814,2814,"['beverages', 'newspapers', 'pastry']",3,20.75
2815,2815,"['newspapers', 'pastry']",2,17.43
2816,2816,"['bottled_water', 'curd', 'whole_milk']",3,22.95
2817,2817,"['bottled_water', 'frozen_meals', 'whole_milk', 'yogurt']",4,38.64
2818,2818,"['long_life_bakery_product', 'yogurt']",2,25.479999999999997
2819,2819,"['ice_cream', 'long_life_bakery_product', 'specialty_bar', 'specialty_chocolate']",4,22.189999999999998
